Q2GGT3,EC:6.1.1.19/1.3218
Q486Z0,EC:2.8.1.7/0.8511
Q12WC8,EC:2.5.1.6/1.4278
A2BMY4,EC:2.1.2.11/1.2276
Q6F7D6,EC:2.7.8.13/0.8984
Q8Y729,EC:3.2.2.9/1.1764,EC:3.4.19.3/1.2525
Q1WU92,EC:2.1.1.228/1.1442
Q9UTP9,EC:3.6.4.13/1.3190
A7HYS8,EC:2.4.2.4/1.3379
Q9FD71,EC:2.3.3.10/1.3017
Q8VCF1,EC:3.2.1.18/1.6645
Q3A3X5,EC:3.4.21.92/1.0280
Q07YF5,EC:1.11.1.21/0.9771
B0BVR4,EC:4.2.1.59/1.5593
Q81VZ6,EC:2.7.1.148/0.9817,EC:2.4.2.54/1.3430
A3LP87,EC:6.3.1.5/1.5606
P47116,EC:2.7.11.25/1.7905
A1KEU8,EC:6.1.1.20/1.8345
B2T605,EC:2.1.1.228/0.9044
A7GBG3,EC:3.4.24.69/1.1140
P39098,EC:3.2.1.113/1.3378
B5FJT1,EC:3.1.1.85/1.2977
Q30P92,EC:4.1.99.22/1.3886
P34896,EC:2.1.2.1/0.9157
P23437,EC:2.7.11.22/1.1803,EC:2.7.11.23/1.4141
B1JDZ8,EC:1.3.3.11/0.5736
Q6NVE9,EC:3.1.3.3/1.2314
Q65S65,EC:2.1.1.174/0.9494
Q3J276,EC:5.1.1.3/1.1423
A9VSD6,EC:6.3.4.2/0.7275
Q03X09,EC:4.2.3.5/1.1139
Q886N1,EC:2.3.1.129/0.9090
A7NAE2,EC:6.1.1.10/1.0819
B4STF6,EC:2.4.2.10/0.9237
A1W6R1,EC:2.7.7.77/1.1512,EC:2.1.1.67/1.1536
Q04KZ3,EC:2.7.2.11/1.1666
B7LFI3,EC:1.2.1.72/0.4173
P58537,EC:3.1.3.25/0.7323
P43336,EC:5.4.3.8/1.5925
Q3K1U2,EC:5.4.2.11/0.7466
B7N295,EC:2.5.1.61/0.9519
Q5H4D0,EC:2.1.1.185/1.7642
Q10088,EC:3.2.1.52/1.3487,EC:3.4.22.65/1.4088,EC:3.4.22.38/1.4324,EC:3.4.17.3/1.4353
B3WCD5,EC:6.1.1.4/0.8125
Q1GTZ7,EC:2.1.1.74/1.1549
Q1R7U8,EC:2.1.1.77/0.9620
O67740,EC:1.4.4.2/1.2695
A6LC43,EC:2.4.2.22/0.9432
P9WJ61,EC:6.3.4.20/1.7088
B9KD74,EC:1.17.7.4/1.1989
Q6ACP7,EC:5.4.99.12/1.3688
Q8NND3,EC:2.6.1.16/0.8228
Q9SKB3,EC:2.1.1.320/1.8130
Q0DBD3,EC:3.6.1.17/1.3843
C6DEW1,EC:4.2.1.33/1.1463
Q9WVF6,EC:3.1.1.4/1.7864
Q76G15,EC:2.1.1.206/1.3902
B2JYM2,EC:6.3.4.20/2.5161
A1U604,EC:5.3.1.1/0.9571
C0MCW6,EC:1.3.98.1/0.7715
C3KDS6,EC:3.2.2.27/0.9758
B1JB30,EC:3.1.3.5/0.8944
Q7RWX8,EC:3.1.1.73/1.0960
Q48ND8,EC:2.7.1.161/1.5812
A0R8E9,EC:6.1.1.6/0.7248
P0C0R7,EC:2.1.1.166/1.0967
A3PTW9,EC:2.5.1.3/1.3147
Q982F2,EC:2.5.1.72/0.8254
Q2YD11,EC:1.6.5.2/1.9584
A9R666,EC:6.5.1.3/1.8701
Q7Y0B9,EC:1.14.20.6/1.7823
Q1MK43,EC:3.4.21.92/0.8324
B1Y9L4,EC:3.6.5.4/1.2980
C1DEQ3,EC:2.1.2.1/0.8689
B6YUH1,EC:6.3.2.1/1.4322
Q2LWT5,EC:3.6.1.23/1.3060
Q0TJP1,EC:2.1.1.228/1.2098,EC:2.1.1.181/1.2447
B1KY30,EC:2.1.1.195/0.9369
B7N9L9,EC:2.4.2.52/0.3694
