Q2GGT3,EC:6.1.1.19/1.0000
Q486Z0,EC:2.8.1.7/0.8396
Q12WC8,EC:2.5.1.6/1.0000
A2BMY4,EC:2.1.2.11/0.4312
Q6F7D6,EC:2.7.8.13/1.0000
Q8Y729,EC:3.2.2.9/0.5443
Q1WU92,EC:2.1.1.228/1.0000
Q9UTP9,EC:3.6.4.13/0.9194
A7HYS8,EC:2.4.2.4/0.5859
Q9FD71,EC:2.3.1.74/0.2960
Q8VCF1,EC:3.2.1.26/0.2985
Q3A3X5,EC:3.4.21.92/1.0000
Q07YF5,EC:1.11.1.21/1.0000
B0BVR4,EC:4.2.1.59/0.6508
Q81VZ6,EC:2.7.1.148/1.0000
A3LP87,EC:3.6.4.13/1.0000
P47116,EC:2.7.11.1/0.7344
A1KEU8,EC:6.1.1.20/0.3110
B2T605,EC:2.1.1.228/1.0000
A7GBG3,EC:3.4.24.69/0.2676
P39098,EC:3.2.1.113/0.4609
B5FJT1,EC:3.1.1.85/0.1853
Q30P92,EC:4.1.99.22/0.3157
P34896,EC:2.1.2.1/1.0000
P23437,EC:2.7.11.22/0.4669
B1JDZ8,EC:1.3.3.11/0.4271
Q6NVE9,EC:3.1.3.16/0.4650
Q65S65,EC:2.1.1.174/0.5131
Q3J276,EC:5.1.1.3/0.6161
A9VSD6,EC:6.3.4.2/1.0000
Q03X09,EC:4.2.3.5/0.8395
Q886N1,EC:2.3.1.129/1.0000
A7NAE2,EC:6.1.1.10/1.0000
B4STF6,EC:2.4.2.10/0.9222
A1W6R1,EC:2.7.7.77/0.2091
Q04KZ3,EC:2.7.2.11/0.8259
B7LFI3,EC:1.2.1.72/0.7229
P58537,EC:3.1.3.25/0.3423
P43336,EC:5.4.3.8/0.6716
Q3K1U2,EC:5.4.2.11/1.0000
B7N295,EC:2.5.1.61/0.9420
Q5H4D0,EC:4.2.1.33/1.0000
Q10088,EC:4.2.1.33/0.3850
B3WCD5,EC:6.1.1.4/1.0000
Q1GTZ7,EC:2.1.1.74/1.0000
Q1R7U8,EC:2.1.1.77/0.7914
O67740,EC:1.4.4.2/0.9025
A6LC43,EC:2.4.2.22/0.5830
P9WJ61,EC:3.1.1.81/0.1246
B9KD74,EC:1.17.7.4/0.8348
Q6ACP7,EC:5.4.99.12/0.3834
Q8NND3,EC:2.6.1.16/0.7819
Q9SKB3,EC:6.1.1.16/0.2040
Q0DBD3,EC:3.1.3.16/0.6626
C6DEW1,EC:4.2.1.33/0.8134
Q9WVF6,EC:3.1.1.4/0.2170
Q76G15,EC:6.3.2.1/0.5002
B2JYM2,EC:2.7.7.6/1.0000
A1U604,EC:5.3.1.1/1.0000
C0MCW6,EC:1.3.98.1/0.2798
C3KDS6,EC:3.2.2.27/0.3194
B1JB30,EC:3.1.3.5/1.0000
Q7RWX8,EC:3.1.1.73/0.1580
Q48ND8,EC:2.1.1.45/0.2968
A0R8E9,EC:6.1.1.6/0.8409
P0C0R7,EC:2.1.1.166/0.8225
A3PTW9,EC:5.3.1.16/0.4812
Q982F2,EC:2.5.1.72/0.7309
Q2YD11,EC:2.7.7.6/0.7349
A9R666,EC:6.5.1.2/0.7185
Q7Y0B9,EC:2.7.11.1/1.0000
Q1MK43,EC:3.4.21.92/1.0000
B1Y9L4,EC:3.6.5.4/0.6747
C1DEQ3,EC:2.1.2.1/1.0000
B6YUH1,EC:6.3.2.1/0.5344
Q2LWT5,EC:3.6.1.23/0.9212
Q0TJP1,EC:2.1.1.181/0.2442
B1KY30,EC:2.1.1.195/0.8672
B7N9L9,EC:2.4.2.52/0.2667
A6T6K7,EC:3.5.2.7/1.0000
Q8UAW0,EC:4.2.1.8/0.4297
C6CLS0,EC:1.8.1.2/1.0000
A9W9G7,EC:5.4.2.10/1.0000
Q0WJP9,EC:7.5.2.7/0.3525
P35034,EC:3.4.21.78/0.1441
C3N5B4,EC:2.5.1.46/0.2417
A9L0U6,EC:4.4.1.21/0.7124
Q4UJN8,EC:4.1.1.37/0.9107
Q0TME7,EC:3.5.4.4/0.6492
O07118,EC:2.1.1.186/0.3863
B7V2P3,EC:5.3.1.6/0.5173
Q6MDK2,EC:3.1.21.7/0.3239
Q9KD27,EC:2.7.4.1/0.4711
Q8XLQ0,EC:5.4.99.12/0.8294
