Q2GGT3,EC:5.6.1.7/0.2761
Q486Z0,EC:5.3.1.8/0.1887
Q12WC8,EC:3.2.1.52/0.2096
A2BMY4,EC:3.4.11.4/0.0896
Q6F7D6,EC:2.3.2.27/0.1247
Q8Y729,EC:1.2.1.12/0.1170
Q1WU92,EC:1.8.1.9/0.1602
Q9UTP9,EC:2.7.7.6/0.1561
A7HYS8,EC:1.8.1.2/0.2407
Q9FD71,EC:2.1.1.204/0.1244
Q8VCF1,EC:2.1.1.177/0.1054
Q3A3X5,EC:4.3.3.7/0.1421
Q07YF5,EC:3.5.3.1/0.1181
B0BVR4,EC:2.1.1.242/0.1953
Q81VZ6,EC:6.3.3.1/0.1638
A3LP87,EC:2.4.2.18/0.1480
P47116,EC:1.1.1.17/0.1666
A1KEU8,EC:1.97.1.4/0.0865
B2T605,EC:2.7.13.3/0.0816
A7GBG3,EC:3.2.2.27/0.8134
P39098,EC:2.1.1.199/0.6230
B5FJT1,EC:2.1.3.15/0.2538
Q30P92,EC:3.5.4.4/0.0768
P34896,EC:1.3.7.11/0.0665
P23437,EC:2.7.7.6/0.2671
B1JDZ8,EC:5.4.2.2/0.3356
Q6NVE9,EC:1.2.1.10/0.1216
Q65S65,EC:6.1.1.20/0.0963
Q3J276,EC:2.2.1.7/0.1193
A9VSD6,EC:5.6.1.7/0.0986
Q03X09,EC:5.3.1.32/0.1056
Q886N1,EC:6.3.4.21/0.1523
A7NAE2,EC:6.3.4.5/0.1897
B4STF6,EC:2.3.2.27/0.1618
A1W6R1,EC:6.3.4.4/0.0882
Q04KZ3,EC:2.3.2.27/0.1336
B7LFI3,EC:2.7.4.6/0.1323
P58537,EC:1.1.1.105/0.3310
P43336,EC:1.14.99.59/0.1391
Q3K1U2,EC:6.1.1.20/0.1186
B7N295,EC:1.17.7.3/0.1479
Q5H4D0,EC:2.5.1.19/0.2414
Q10088,EC:6.1.1.3/0.1246
B3WCD5,EC:1.11.1.12/0.0797
Q1GTZ7,EC:7.1.1.2/0.1481
Q1R7U8,EC:2.3.1.136/0.1621
O67740,EC:2.7.8.13/0.0722
A6LC43,EC:3.6.1.73/0.1648
P9WJ61,EC:4.1.1.11/0.1501
B9KD74,EC:2.7.7.6/0.1944
Q6ACP7,EC:5.4.99.38/0.0930
Q8NND3,EC:1.17.7.3/0.1531
Q9SKB3,EC:2.5.1.16/0.0761
Q0DBD3,EC:3.5.1.5/0.1993
C6DEW1,EC:6.1.1.14/0.1015
Q9WVF6,EC:3.6.5.2/0.1189
Q76G15,EC:2.1.3.2/0.1146
B2JYM2,EC:6.1.1.7/0.2229
A1U604,EC:5.3.1.26/0.0710
C0MCW6,EC:6.5.1.2/0.1803
C3KDS6,EC:6.1.1.1/0.0827
B1JB30,EC:6.1.1.3/0.1476
Q7RWX8,EC:3.2.1.156/0.1981
Q48ND8,EC:4.2.1.109/0.0707
A0R8E9,EC:5.3.1.24/0.1389
P0C0R7,EC:2.5.1.9/0.1834
A3PTW9,EC:4.1.99.17/0.0980
Q982F2,EC:2.7.1.33/0.0883
Q2YD11,EC:2.5.1.19/0.2727
A9R666,EC:2.7.8.13/0.2123
Q7Y0B9,EC:1.14.18.1/0.1490
Q1MK43,EC:2.7.7.3/0.1447
B1Y9L4,EC:2.7.1.71/0.4015
C1DEQ3,EC:3.2.1.139/0.0864
B6YUH1,EC:1.11.1.11/0.2080
Q2LWT5,EC:3.5.1.108/0.1740
Q0TJP1,EC:2.8.1.6/0.1347
B1KY30,EC:2.5.1.19/0.3296
B7N9L9,EC:1.7.1.7/0.3834
A6T6K7,EC:6.3.4.3/0.1649
Q8UAW0,EC:4.6.1.2/0.3055
C6CLS0,EC:5.2.1.8/0.1863
A9W9G7,EC:2.8.1.6/0.0867
Q0WJP9,EC:2.1.1.376/0.1448
P35034,EC:2.5.1.145/0.1527
C3N5B4,EC:2.8.1.8/0.1225
A9L0U6,EC:3.2.2.27/0.2324
Q4UJN8,EC:4.1.99.22/0.0974
Q0TME7,EC:5.4.2.12/0.1779
O07118,EC:2.2.1.9/0.0904
B7V2P3,EC:1.2.1.41/0.0861
Q6MDK2,EC:4.1.3.36/0.0919
Q9KD27,EC:7.3.2.3/0.4056
Q8XLQ0,EC:2.3.1.181/0.1168
P44399,EC:2.7.8.13/0.0993
Q8D6I7,EC:6.3.2.4/0.1991
Q9GYG4,EC:3.6.1.9/0.1116
D0LI56,EC:3.5.3.6/0.1584
B8DRU2,EC:6.5.1.2/0.2143
P79381,EC:3.1.3.12/0.1394
C4ZTJ3,EC:4.2.1.33/0.3251
Q02899,EC:6.1.1.16/0.1230
Q95Q98,EC:6.3.5.3/0.2416
Q0K7L4,EC:2.1.1.182/0.1796
Q8X635,EC:5.1.1.1/0.3218
Q8DPS6,EC:3.4.19.12/0.1320
Q1CMV1,EC:5.4.3.8/0.1214
Q65DH1,EC:7.1.2.2/0.1494
Q897F7,EC:2.3.1.33/0.1037
A1A0P1,EC:6.2.1.42/0.1187
Q46Z21,EC:5.3.1.17/0.0885
A5VTJ7,EC:2.1.2.1/0.1129
Q8XA46,EC:1.7.99.1/0.3710
P72208,EC:4.2.1.11/0.1081
B5Z943,EC:1.17.1.8/0.2162
B1JJF8,EC:2.8.1.8/0.0992
Q9SJQ9,EC:4.2.1.20/0.3768
B2SJY7,EC:6.1.1.17/0.0728
B7LQ71,EC:4.2.99.20/0.0759
P06781,EC:5.1.1.1/0.1762
Q4ZMN7,EC:6.3.4.23/0.0612
Q9X2N2,EC:3.5.1.88/0.0712
Q8F4D5,EC:2.3.2.13/0.1215
B7M1F7,EC:1.14.12.12/0.2168
O13698,EC:5.3.1.1/0.0647
Q6MT18,EC:6.3.2.9/0.1425
Q8DLH0,EC:4.1.3.24/0.1028
Q3K7C3,EC:6.1.1.17/0.1465
P05370,EC:2.4.2.7/0.2679
A0L6F2,EC:6.3.2.9/0.1365
Q2KVK2,EC:3.1.26.4/0.0998
O93364,EC:3.1.3.11/0.3522
Q6AFZ0,EC:2.7.1.6/0.0882
Q5FH30,EC:4.1.3.27/0.1084
Q8JIL9,EC:2.7.11.1/0.3208
Q6CMC0,EC:2.7.2.11/0.0854
Q04539,EC:5.3.1.12/0.0666
P65358,EC:4.2.3.5/0.1937
C4ZB25,EC:3.5.1.47/0.1133
B6EMU2,EC:2.1.1.181/0.1371
O87691,EC:2.5.1.78/0.0706
B0K1H6,EC:2.3.1.225/0.1052
Q6AJM2,EC:2.5.1.54/0.0746
Q8SQW2,EC:5.6.1.7/0.1482
Q8ZBZ2,EC:1.11.1.7/0.1808
Q8N2H9,EC:2.4.2.18/0.0888
Q81M51,EC:2.7.7.8/0.4210
Q8NSH9,EC:3.1.1.96/0.0979
A7EGG4,EC:4.3.3.6/0.3918
A5YBJ5,EC:2.7.4.1/0.0793
Q3SUR0,EC:3.1.26.4/0.0974
Q164N1,EC:6.3.4.4/0.1096
A5IB79,EC:4.2.3.3/0.0650
A9A873,EC:3.1.1.31/0.2387
Q57KU6,EC:1.1.1.327/0.1217
